I-iSQI,I-bSQI,I-pSQI,I-sSQI,I-kSQI,I-fSQI,II-iSQI,II-bSQI,II-pSQI,II-sSQI,II-kSQI,II-fSQI,III-iSQI,III-bSQI,III-pSQI,III-sSQI,III-kSQI,III-fSQI,AVR-iSQI,AVR-bSQI,AVR-pSQI,AVR-sSQI,AVR-kSQI,AVR-fSQI,AVL-iSQI,AVL-bSQI,AVL-pSQI,AVL-sSQI,AVL-kSQI,AVL-fSQI,AVF-iSQI,AVF-bSQI,AVF-pSQI,AVF-sSQI,AVF-kSQI,AVF-fSQI,V1-iSQI,V1-bSQI,V1-pSQI,V1-sSQI,V1-kSQI,V1-fSQI,V2-iSQI,V2-bSQI,V2-pSQI,V2-sSQI,V2-kSQI,V2-fSQI,V3-iSQI,V3-bSQI,V3-pSQI,V3-sSQI,V3-kSQI,V3-fSQI,V4-iSQI,V4-bSQI,V4-pSQI,V4-sSQI,V4-kSQI,V4-fSQI,V5-iSQI,V5-bSQI,V5-pSQI,V5-sSQI,V5-kSQI,V5-fSQI,V6-iSQI,V6-bSQI,V6-pSQI,V6-sSQI,V6-kSQI,V6-fSQI,label
4.000000e-01,2.222222e-01,8.841216e-02,1.479378e-01,1,2.400480e-03,0,0,3.214613e-02,-2.773360e-02,0,3.200640e-03,4.000000e-01,2.222222e-01,1.376314e-01,2.694130e-01,1,2.000400e-03,1.666667e-01,1.666667e-01,3.380269e-02,-5.547760e-02,1,2.200440e-03,4.000000e-01,2.000000e-01,6.691079e-02,9.957209e-02,0,1.400280e-03,1.666667e-01,1.000000e-01,1.716926e-01,-1.399352e-01,1,3.000600e-03,1.666667e-01,1.428571e-01,1.393458e-01,-1.456874e+00,1,3.600720e-03,4.000000e-01,1.250000e-01,1.133273e-01,-4.652402e-01,1,5.201040e-03,1.666667e-01,1.250000e-01,1.658592e-01,-7.472436e-01,1,3.400680e-03,1.666667e-01,1.000000e-01,1.310821e-01,-8.261461e-01,1,3.200640e-03,1.666667e-01,8.333333e-02,8.414535e-02,-3.926313e-01,1,3.800760e-03,1.666667e-01,1.111111e-01,1.012602e-01,-5.262303e-01,1,4.200840e-03,-1
0,1.538462e-01,1.529489e-01,2.409039e-02,1,2.140428e-02,2.857143e-01,2.000000e-01,9.751920e-01,7.876435e-01,1,1.580316e-02,2.857143e-01,1.818182e-01,6.352180e-01,2.199110e-01,1,9.001800e-03,2.857143e-01,1.818182e-01,3.364848e-01,-1.404745e-01,1,1.560312e-02,2.857143e-01,1.818182e-01,9.333991e-01,5.960184e-01,1,1.060212e-02,2.857143e-01,2.000000e-01,3.204333e-01,-1.554279e-02,1,1.340268e-02,2.857143e-01,2.000000e-01,9.704235e-01,-5.113496e-02,1,1.920384e-02,2.857143e-01,2.000000e-01,1.137227e+00,6.416698e-01,1,1.380276e-02,2.857143e-01,2.000000e-01,9.140883e-01,-1.603341e+00,1,2.900580e-02,2.857143e-01,2.000000e-01,6.578146e-01,-2.545564e-01,1,1.640328e-02,2.857143e-01,2.000000e-01,7.828175e-01,7.641007e-02,1,1.460292e-02,2.857143e-01,2.000000e-01,7.723977e-01,6.954328e-01,1,2.560512e-02,1
0,1.000000e-01,2.504353e-01,-1.580024e+00,1,2.080416e-02,0,1.000000e-01,1.982175e-01,1.485685e+00,1,1.040208e-02,1.250000e-01,1.000000e-01,5.424803e-01,1.578326e+00,1,8.001600e-03,0,0,2.004225e-02,-1.204408e+00,0,1.820364e-02,1.250000e-01,1.000000e-01,4.163799e-01,1.544246e+00,1,8.801760e-03,1.250000e-01,1.000000e-01,5.607420e-01,-1.606230e+00,1,9.601920e-03,0,1.000000e-01,1.423578e+00,1.150937e+00,1,1.740348e-02,0,1.000000e-01,9.812501e-01,1.697327e+00,1,8.201640e-03,1.250000e-01,1.000000e-01,8.267394e-01,1.594201e+00,1,5.401080e-03,1.250000e-01,1.000000e-01,3.583416e-01,1.523239e+00,1,5.801160e-03,0,1.000000e-01,1.290728e-01,1.467751e+00,1,1.560312e-02,1.250000e-01,1.000000e-01,1.094728e-01,1.478482e+00,1,1.720344e-02,1
2.000000e-01,1.333333e-01,1.219207e+00,3.109980e-01,1,5.401080e-03,2.000000e-01,1.333333e-01,8.379733e-01,1.824127e+00,1,6.801360e-03,0,0,1.227624e+00,1.133172e+00,1,2.400480e-03,2.000000e-01,1.333333e-01,9.764137e-01,-1.122151e+00,1,6.601320e-03,9.090909e-02,1.333333e-01,9.011887e-01,2.482511e+00,1,4.600920e-03,2.000000e-01,1.333333e-01,9.174131e-01,-5.852668e-01,1,4.600920e-03,2.000000e-01,1.333333e-01,8.046458e-01,-3.965467e-01,1,6.401280e-03,9.090909e-02,1.333333e-01,1.306020e-01,-4.359975e-01,0,6.001200e-03,2.000000e-01,1.333333e-01,9.085544e-01,-9.683947e-01,1,6.601320e-03,9.090909e-02,1.333333e-01,8.223147e-01,-5.438594e-01,1,7.601520e-03,9.090909e-02,1.333333e-01,1.131612e+00,1.776099e-01,1,4.200840e-03,0,1.333333e-01,9.601469e-01,2.508269e-01,1,3.600720e-03,1
1.666667e-01,1.000000e-01,9.800097e-01,7.265297e-01,1,2.660532e-02,1.666667e-01,1.000000e-01,6.012099e-01,1.391348e+00,1,1.480296e-02,1.666667e-01,1.000000e-01,9.266163e-01,2.436636e+00,1,1.240248e-02,1.666667e-01,1.000000e-01,7.782774e-01,-1.970500e+00,1,1.880376e-02,1.666667e-01,1.000000e-01,2.724364e-01,5.013905e-01,0,1.220244e-02,1.666667e-01,0,1.113699e+00,-1.664643e+00,1,1.920384e-02,0,1.000000e-01,9.974026e-01,-9.034765e-01,1,2.180436e-02,0,1.000000e-01,8.602141e-01,-7.254274e-01,1,1.500300e-02,1.666667e-01,1.000000e-01,3.668765e-01,-2.088803e-01,1,1.840368e-02,1.666667e-01,1.000000e-01,6.010737e-01,5.505487e-01,1,2.540508e-02,1.666667e-01,1.000000e-01,8.533614e-01,1.236942e+00,1,2.400480e-02,1.666667e-01,1.000000e-01,8.133039e-01,1.634108e+00,1,3.240648e-02,1
2.857143e-01,1.818182e-01,1.416876e+00,-3.944316e-01,1,1.860372e-02,1.250000e-01,1.818182e-01,4.369853e-01,-4.147377e-01,1,2.040408e-02,2.857143e-01,1.818182e-01,1.255984e+00,5.139706e-01,1,1.680336e-02,1.250000e-01,1.818182e-01,8.798063e-01,1.932973e-01,1,1.900380e-02,2.857143e-01,1.818182e-01,6.443660e-01,-7.831392e-01,1,1.420284e-02,2.857143e-01,1.818182e-01,1.573586e+00,-5.929174e-01,1,1.260252e-02,1.250000e-01,1.818182e-01,1.459798e+00,1.221786e+00,1,2.160432e-02,1.250000e-01,1.818182e-01,1.006347e+00,2.480166e-01,1,1.800360e-02,2.857143e-01,1.818182e-01,8.576811e-01,-8.780413e-01,1,1.280256e-02,2.857143e-01,1.818182e-01,8.764001e-01,-1.459897e+00,1,2.520504e-02,2.857143e-01,1.818182e-01,9.714380e-01,-1.865577e+00,1,2.440488e-02,2.857143e-01,1.818182e-01,9.291368e-01,-1.845602e+00,1,3.120624e-02,1
1.538462e-01,1.363636e-01,4.671051e-01,-3.383862e-01,1,8.001600e-03,0,0,5.845366e-01,2.629568e-01,1,1.200240e-03,7.142857e-02,0,5.447268e-01,1.901330e-01,1,2.000400e-03,0,0,6.195691e-01,-3.272389e-01,1,2.800560e-03,0,0,5.645918e-01,2.257833e-01,1,1.600320e-03,0,0,5.091842e-01,-1.319544e-01,1,4.800960e-03,0,0,3.730236e-01,6.390722e-01,1,8.001600e-03,7.142857e-02,1.153846e-01,6.703740e-01,1.380123e-01,0,1.400280e-03,7.142857e-02,1.153846e-01,6.959645e-01,-1.516915e-02,1,1.400280e-03,1.538462e-01,1.111111e-01,6.118144e-01,2.764969e-01,1,1.000200e-03,1.538462e-01,1.153846e-01,6.672164e-01,7.194147e-01,1,1.800360e-03,7.142857e-02,1.200000e-01,8.916499e-01,-4.361643e-01,1,3.200640e-03,-1
6.666667e-02,2.000000e-01,1.295390e+00,5.487960e-01,0,7.401480e-03,1.428571e-01,2.000000e-01,1.330004e+00,-2.790409e+00,1,1.420284e-02,2.307692e-01,2.000000e-01,1.402771e+00,-6.421096e-01,1,4.200840e-03,6.666667e-02,2.000000e-01,1.137438e+00,-2.563641e-02,0,9.401880e-03,2.307692e-01,2.000000e-01,1.366722e+00,-9.096636e-01,1,7.001400e-03,1.428571e-01,2.000000e-01,1.451154e+00,6.024053e-01,0,8.601720e-03,1.428571e-01,2.000000e-01,1.033606e+00,9.097911e-02,0,9.801960e-03,2.307692e-01,2.000000e-01,1.216430e+00,-6.879416e-01,1,9.601920e-03,2.307692e-01,2.000000e-01,1.514943e+00,-2.147403e+00,1,1.520304e-02,2.307692e-01,2.000000e-01,1.599354e+00,-1.369391e+00,1,1.260252e-02,6.666667e-02,2.000000e-01,1.709257e+00,-9.617282e-01,1,8.001600e-03,2.307692e-01,2.000000e-01,1.682341e+00,-8.011008e-01,1,5.401080e-03,1
2.500000e-01,0,1.683300e-01,-1.243868e+00,1,1.780356e-02,2.500000e-01,1.111111e-01,2.195034e-01,-2.225482e-01,1,2.200440e-02,0,0,1.778702e-01,1.188347e+00,1,2.460492e-02,2.500000e-01,2.000000e-01,1.595759e-01,1.198597e+00,1,1.580316e-02,2.500000e-01,0,1.874129e-01,1.033416e+00,1,2.220444e-02,2.500000e-01,2.500000e-01,1.730377e-01,-1.229630e+00,1,1.960392e-02,2.500000e-01,1.111111e-01,4.436849e-01,1.497420e+00,1,3.760752e-02,2.500000e-01,7.692308e-02,2.441305e-01,-1.638478e+00,1,2.140428e-02,0,0,0,0,0,1,2.500000e-01,1.250000e-01,1.959065e-01,1.985567e+00,1,3.160632e-02,2.500000e-01,1.250000e-01,2.358312e-01,1.071798e+00,1,2.160432e-02,0,1.250000e-01,2.402207e-01,1.004562e+00,1,9.401880e-03,-1
2.500000e-01,1.333333e-01,8.199385e-01,-4.870164e-01,0,4.000800e-03,2.500000e-01,1.333333e-01,8.931185e-01,2.235066e-01,1,6.601320e-03,1.111111e-01,1.333333e-01,9.746804e-01,1.059502e+00,1,4.600920e-03,2.500000e-01,1.333333e-01,1.037285e+00,1.142252e-01,1,3.000600e-03,1.111111e-01,1.333333e-01,8.759102e-01,5.619366e-01,1,5.001000e-03,2.500000e-01,1.333333e-01,1.002576e+00,-1.872430e+00,1,4.600920e-03,2.500000e-01,1.333333e-01,8.395123e-01,-5.368585e-01,1,6.001200e-03,2.500000e-01,1.333333e-01,7.818204e-01,-8.596121e-01,1,4.400880e-03,1.111111e-01,1.666667e-01,1.320262e-01,2.002043e-01,0,8.801760e-03,2.500000e-01,1.333333e-01,9.529861e-01,-7.494460e-01,1,6.401280e-03,2.500000e-01,1.333333e-01,8.777721e-01,-2.408330e-01,1,5.001000e-03,2.500000e-01,1.333333e-01,8.418628e-01,-1.193774e-01,1,7.601520e-03,1
2.500000e-01,1.818182e-01,6.031655e-01,-4.157074e-01,1,1.740348e-02,0,1.818182e-01,7.494983e-01,3.618282e-01,1,1.040208e-02,2.500000e-01,1.818182e-01,6.797096e-01,5.183551e-01,1,8.201640e-03,1.111111e-01,1.818182e-01,1.408351e+00,-1.048940e-01,1,2.320464e-02,2.500000e-01,1.818182e-01,8.467211e-01,3.130070e-01,1,1.000200e-02,2.500000e-01,1.818182e-01,5.804453e-01,-5.282652e-01,1,1.320264e-02,2.500000e-01,1.818182e-01,8.510802e-01,3.025732e-01,1,2.820564e-02,2.500000e-01,1.818182e-01,1.107111e+00,-1.450659e+00,1,2.840568e-02,2.500000e-01,1.818182e-01,6.696117e-01,2.002246e-01,1,1.480296e-02,2.500000e-01,1.818182e-01,8.586346e-01,-1.834640e-01,1,1.180236e-02,2.500000e-01,1.818182e-01,1.053562e+00,-2.418446e-01,1,1.500300e-02,1.111111e-01,1.818182e-01,7.977211e-01,1.669569e+00,1,2.640528e-02,1
0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,0,0,0,1,0,0,1.155274e+00,1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,-1
2.631579e-01,2.083333e-01,8.101696e-01,-8.540822e-01,0,1.320264e-02,2.631579e-01,2.083333e-01,1.632629e+00,-1.576371e+00,0,6.601320e-03,2.000000e-01,2.083333e-01,7.144344e-01,-1.556709e+00,0,5.601120e-03,2.631579e-01,2.083333e-01,1.886786e+00,1.437921e+00,0,8.401680e-03,4.347826e-02,1.666667e-01,1.200611e+00,-1.625985e+00,0,6.401280e-03,2.631579e-01,2.083333e-01,4.545473e-01,4.031210e-01,0,8.201640e-03,2.000000e-01,2.083333e-01,6.173274e-01,1.210631e+00,0,1.000200e-02,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,2.631579e-01,2.083333e-01,1.005100e+00,-1.004641e+00,1,4.000800e-03,2.631579e-01,2.083333e-01,1.190710e+00,-2.046443e+00,1,9.201840e-03,1.428571e-01,2.083333e-01,1.054892e+00,-1.016321e+00,0,7.601520e-03,2.000000e-01,2.083333e-01,1.634355e+00,-1.250969e+00,0,6.201240e-03,1
1.818182e-01,2.222222e-01,1.429087e+00,-7.486449e-02,1,3.920784e-02,8.333333e-02,2.000000e-01,3.851606e-01,1.823115e-01,0,1.400280e-02,1.818182e-01,2.222222e-01,1.931276e+00,1.058873e+00,1,1.040208e-02,0,2.222222e-01,1.312894e+00,-2.401680e-01,1,2.540508e-02,1.818182e-01,2.222222e-01,1.075552e+00,1.034293e+00,0,1.460292e-02,8.333333e-02,2.222222e-01,1.427004e+00,-7.006903e-01,1,2.240448e-02,8.333333e-02,2.222222e-01,1.375147e+00,6.159381e-02,1,2.440488e-02,8.333333e-02,2.222222e-01,7.277587e-01,6.220391e-01,1,1.200240e-02,1.818182e-01,2.222222e-01,7.853283e-01,-6.593982e-01,1,5.001000e-03,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,1.818182e-01,2.222222e-01,1.148638e+00,-1.075940e+00,1,2.200440e-02,1.818182e-01,2.222222e-01,1.288164e+00,-4.927707e-01,1,2.700540e-02,1
2.727273e-01,1.764706e-01,8.635688e-01,-1.034214e+00,1,3.800760e-03,2.727273e-01,1.764706e-01,1.009114e+00,7.708846e-01,1,6.801360e-03,7.692308e-02,1.764706e-01,1.171816e+00,7.122141e-01,1,5.401080e-03,2.727273e-01,1.764706e-01,8.146565e-01,-1.220619e-01,1,7.401480e-03,1.666667e-01,1.764706e-01,1.127804e+00,5.468969e-01,1,3.400680e-03,2.727273e-01,1.764706e-01,1.087817e+00,-1.396819e+00,1,4.600920e-03,2.727273e-01,1.764706e-01,9.850790e-01,-4.081291e-01,1,1.080216e-02,1.666667e-01,1.764706e-01,5.848032e-01,-8.935578e-01,0,5.201040e-03,2.727273e-01,1.764706e-01,5.717848e-01,-1.572505e+00,1,5.001000e-03,2.727273e-01,1.764706e-01,8.344504e-01,-1.306938e+00,1,7.601520e-03,2.727273e-01,1.764706e-01,8.847938e-01,-7.118725e-01,1,7.401480e-03,2.727273e-01,1.764706e-01,9.161775e-01,-2.144649e-01,1,8.001600e-03,1
1.250000e-01,1.764706e-01,1.149116e+00,-2.127100e-01,0,2.200440e-02,5.882353e-02,1.764706e-01,1.026855e+00,-1.330751e-01,1,1.640328e-02,2.000000e-01,2.352941e-01,9.831312e-01,-6.930165e-01,1,1.220244e-02,2.000000e-01,1.764706e-01,1.096401e+00,2.153199e-01,0,1.680336e-02,2.000000e-01,2.352941e-01,1.033006e+00,-8.173619e-01,1,1.740348e-02,5.882353e-02,1.764706e-01,1.060083e+00,-6.757940e-03,1,1.260252e-02,0,6.666667e-02,1.765687e-01,-9.095604e-02,1,2.000400e-04,2.000000e-01,1.764706e-01,8.183651e-01,-5.437747e-01,1,2.020404e-02,2.000000e-01,1.764706e-01,1.063376e+00,-6.027034e-01,0,1.780356e-02,1.250000e-01,1.764706e-01,1.277945e+00,-2.262436e+00,1,1.600320e-02,2.000000e-01,1.764706e-01,9.412566e-01,-1.137284e-01,1,1.960392e-02,2.000000e-01,1.764706e-01,9.675881e-01,-3.053252e-02,1,1.960392e-02,1
0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,0,0,0,1,0,0,1.155274e+00,1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.718544e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,-1
2.500000e-01,1.875000e-01,9.096997e-01,3.590366e-02,1,2.880576e-02,2.500000e-01,1.875000e-01,1.072740e+00,9.989356e-01,1,2.940588e-02,2.500000e-01,1.875000e-01,1.120489e+00,5.324924e-01,1,2.860572e-02,2.500000e-01,1.875000e-01,1.136796e+00,-3.798394e-01,1,2.760552e-02,2.500000e-01,1.875000e-01,5.401745e-01,1.930813e+00,1,1.880376e-02,0,1.875000e-01,9.433659e-01,-2.369330e-01,1,3.020604e-02,2.500000e-01,1.875000e-01,9.887899e-01,-1.052198e+00,1,2.740548e-02,1.538462e-01,1.875000e-01,8.143682e-01,-1.895250e+00,1,1.040208e-02,7.142857e-02,1.875000e-01,9.184428e-01,-2.664899e+00,1,2.080416e-02,2.500000e-01,1.875000e-01,9.427102e-01,-2.066568e+00,1,2.840568e-02,2.500000e-01,1.875000e-01,9.370836e-01,-1.161763e+00,1,3.020604e-02,2.500000e-01,1.875000e-01,9.988649e-01,-4.669438e-01,1,2.760552e-02,1
8.000000e-02,1.851852e-01,7.963983e-02,-2.774957e-01,0,6.001200e-03,1.250000e-01,1.428571e-01,1.259086e-01,-1.133405e-01,0,5.201040e-03,8.000000e-02,1.538462e-01,1.082123e+00,2.729420e+00,1,1.400280e-02,3.846154e-02,1.851852e-01,8.377287e-02,2.036596e-01,0,7.201440e-03,1.250000e-01,1.481481e-01,3.611997e-01,4.951026e-01,1,6.801360e-03,1.739130e-01,1.428571e-01,2.775671e-01,-7.762812e-01,1,7.801560e-03,1.250000e-01,1.538462e-01,9.023088e-01,-1.219698e+00,1,7.201440e-03,1.250000e-01,1.538462e-01,1.005848e+00,-1.634019e+00,1,7.001400e-03,1.739130e-01,1.538462e-01,7.556979e-01,-1.221502e-01,1,5.801160e-03,1.250000e-01,1.428571e-01,8.976252e-02,1.969095e-01,0,8.001600e-03,1.250000e-01,1.379310e-01,1.899056e-02,1.143500e-01,0,4.000800e-03,1.250000e-01,1.428571e-01,6.961629e-01,1.210063e+00,0,6.801360e-03,1
1.428571e-01,1.666667e-01,1.310637e+00,8.261182e-01,1,3.640728e-02,3.333333e-01,1.666667e-01,1.063242e+00,7.205901e-02,1,2.260452e-02,3.333333e-01,1.666667e-01,1.224448e+00,-6.500794e-01,1,1.640328e-02,3.333333e-01,1.666667e-01,1.109721e+00,-8.642051e-01,1,2.000400e-02,3.333333e-01,1.666667e-01,1.199510e+00,-1.207994e+00,1,1.460292e-02,3.333333e-01,1.666667e-01,1.310636e+00,5.188319e-01,1,2.340468e-02,0,0,1.155274e+00,-1.274456e+00,1,2.080416e-01,3.333333e-01,1.666667e-01,4.089204e-01,4.238238e-01,0,1.020204e-02,3.333333e-01,1.666667e-01,9.134252e-01,-2.341576e+00,1,1.140228e-02,3.333333e-01,1.666667e-01,1.009674e+00,-9.276051e-01,1,2.000400e-02,3.333333e-01,1.666667e-01,9.614244e-01,3.111636e-01,1,2.620524e-02,3.333333e-01,1.666667e-01,9.146568e-01,9.710858e-01,1,2.620524e-02,-1
1.428571e-01,1,2.035118e-01,-1.449346e-01,1,9.341868e-02,1,0,7.581994e-02,3.410715e-01,1,2.000400e-03,1.666667e+00,0,9.811100e-02,2.377933e-01,1,8.001600e-04,1,0,9.064969e-02,-2.844486e-02,1,2.400480e-03,6.000000e-01,0,8.333113e-02,3.278489e-01,1,8.001600e-04,1.666667e+00,0,1.343569e-01,-1.569020e-01,1,2.600520e-03,1.428571e-01,1,2.070657e-01,-1.673983e-01,1,4.720944e-02,1.428571e-01,1,2.078595e-01,-1.760513e-01,1,4.660932e-02,1.428571e-01,1,2.055700e-01,-1.574552e-01,1,4.840968e-02,1.428571e-01,1,2.052566e-01,-1.574470e-01,1,4.780956e-02,1.428571e-01,3.333333e-01,2.089644e-01,-4.881498e-02,1,4.060812e-02,1.428571e-01,1,1.978545e-01,-9.234713e-02,1,4.340868e-02,-1
2.222222e-01,1.818182e-01,1.011719e+00,3.076063e-01,1,2.160432e-02,2.222222e-01,1.818182e-01,9.530005e-01,1.603074e+00,1,2.100420e-02,1.000000e-01,1.818182e-01,1.158663e+00,1.179089e+00,1,1.820364e-02,2.222222e-01,1.818182e-01,9.366732e-01,-1.920011e+00,1,1.660332e-02,0,1.818182e-01,1.118593e+00,1.119835e+00,1,2.900580e-02,1.000000e-01,1.818182e-01,1.087396e+00,-1.601159e+00,1,1.920384e-02,2.222222e-01,1.818182e-01,9.820276e-01,-6.188350e-01,1,1.360272e-02,2.222222e-01,1.818182e-01,1.193776e+00,-2.171946e-01,1,9.801960e-03,2.222222e-01,1.818182e-01,1.163084e+00,-9.504631e-01,1,9.001800e-03,2.222222e-01,1.818182e-01,1.065654e+00,2.457120e-01,1,1.920384e-02,2.222222e-01,1.818182e-01,1.116367e+00,1.322940e+00,1,2.240448e-02,1.000000e-01,1.818182e-01,1.063238e+00,1.726045e+00,1,2.460492e-02,1
1.333333e-01,1.428571e-01,1.206079e+00,-2.793545e-01,0,6.801360e-03,1.333333e-01,1.428571e-01,1.011654e+00,5.238064e-01,0,5.601120e-03,1.333333e-01,1.428571e-01,1.098109e+00,-8.064557e-02,0,4.600920e-03,1.333333e-01,1.428571e-01,1.077608e+00,-9.869486e-02,0,6.601320e-03,6.250000e-02,1.428571e-01,1.160208e+00,-1.283624e-01,1,5.001000e-03,2.142857e-01,1.428571e-01,1.159572e+00,-4.651530e-01,0,3.400680e-03,2.142857e-01,1.428571e-01,1.022533e+00,7.747611e-01,0,5.001000e-03,6.250000e-02,1.428571e-01,1.062248e+00,7.538538e-01,0,3.400680e-03,2.142857e-01,1.428571e-01,1.122417e+00,-1.184634e+00,1,8.601720e-03,2.142857e-01,1.363636e-01,5.761568e-01,8.439293e-01,1,1.040208e-02,1.333333e-01,1.428571e-01,9.268982e-01,1.376504e-01,0,9.001800e-03,2.142857e-01,1.428571e-01,1.082686e+00,-4.999528e-02,0,6.801360e-03,1
1.428571e-01,2.142857e-01,1.061694e+00,-2.436249e-01,1,7.001400e-03,2.307692e-01,2.142857e-01,1.098082e+00,8.299801e-01,1,1.240248e-02,2.307692e-01,2.142857e-01,9.492761e-01,1.763447e+00,1,3.000600e-03,2.307692e-01,2.142857e-01,1.044425e+00,-4.421369e-01,1,9.601920e-03,1.428571e-01,6.250000e-02,1.080478e+00,1.231765e+00,1,5.801160e-03,2.307692e-01,2.142857e-01,6.030080e-01,-1.375461e+00,1,6.801360e-03,2.307692e-01,2.142857e-01,1.066163e+00,-2.859753e-01,1,1.140228e-02,1.428571e-01,2.142857e-01,1.061786e+00,-4.461885e-01,0,5.801160e-03,2.307692e-01,2.142857e-01,7.352185e-01,-1.033758e+00,1,7.001400e-03,2.307692e-01,2.142857e-01,1.028038e+00,-1.297182e+00,1,6.601320e-03,1.428571e-01,2.142857e-01,9.970542e-01,-6.468062e-02,1,8.401680e-03,1.428571e-01,2.142857e-01,1.063374e+00,5.605281e-01,1,7.001400e-03,1
2.727273e-01,2.307692e-01,8.755885e-01,1.025186e+00,1,1.160232e-02,2.727273e-01,2.307692e-01,5.577154e-01,-2.892100e-01,1,8.401680e-03,7.692308e-02,2.307692e-01,6.167496e-01,-9.748826e-01,1,1.320264e-02,2.727273e-01,2.307692e-01,8.210808e-01,-4.593706e-01,1,7.601520e-03,1.666667e-01,2.307692e-01,4.187294e-01,-1.164697e+00,1,1.040208e-02,1.666667e-01,2.307692e-01,8.514412e-01,8.354424e-01,1,2.740548e-02,1.666667e-01,2.307692e-01,8.050896e-01,-1.207765e+00,1,5.081016e-02,2.727273e-01,2.307692e-01,4.818909e-01,-1.215079e+00,1,1.480296e-02,1.666667e-01,2.307692e-01,4.546719e-01,-1.212963e+00,1,9.001800e-03,2.727273e-01,2.307692e-01,7.268641e-01,-2.623363e-01,1,7.801560e-03,2.727273e-01,2.307692e-01,6.935194e-01,2.903954e-01,1,1.220244e-02,2.727273e-01,2.307692e-01,6.048878e-01,1.958801e-01,1,1.180236e-02,1
1.538462e-01,1.428571e-01,6.169911e-01,-4.312365e-01,1,1.140228e-02,1.538462e-01,1.428571e-01,8.190082e-01,1.914650e-01,1,1.100220e-02,1.538462e-01,1.428571e-01,9.569772e-01,-1.352206e-01,1,1.400280e-02,1.538462e-01,1.428571e-01,7.133480e-01,7.555112e-02,1,1.120224e-02,7.142857e-02,1.428571e-01,4.873013e-01,-2.170107e-01,0,1.100220e-02,0,0,1.063495e+00,-7.410401e-01,1,1.500300e-02,1.538462e-01,1.428571e-01,9.920048e-01,-3.206032e+00,1,2.260452e-02,7.142857e-02,1.428571e-01,9.583677e-01,-1.403311e+00,1,1.320264e-02,1.538462e-01,1.428571e-01,8.925277e-01,-8.352848e-01,1,1.380276e-02,1.538462e-01,1.428571e-01,5.924896e-01,-1.886580e+00,1,1.120224e-02,1.538462e-01,1.428571e-01,7.075090e-01,-9.855361e-01,1,1.040208e-02,1.538462e-01,1.428571e-01,7.834112e-01,-2.343769e-01,1,1.340268e-02,1
2.307692e-01,1.764706e-01,8.882389e-01,-1.359910e-01,0,3.800760e-03,6.666667e-02,1.764706e-01,1.353624e+00,-1.278643e+00,1,4.400880e-03,1.428571e-01,1.764706e-01,1.146614e+00,1.029141e-02,0,2.400480e-03,6.666667e-02,1.764706e-01,1.068664e+00,1.664297e-01,1,4.000800e-03,2.307692e-01,1.764706e-01,1.280291e+00,-3.296451e-01,0,5.401080e-03,2.307692e-01,1.764706e-01,1.004268e+00,-1.423777e-01,0,4.400880e-03,6.666667e-02,1.304348e-01,5.362971e-01,-1.634361e-01,1,2.800560e-03,2.307692e-01,1.764706e-01,5.502603e-01,-2.115975e-01,1,7.401480e-03,2.307692e-01,1.764706e-01,8.691299e-01,-6.910391e-01,1,7.001400e-03,2.307692e-01,1.764706e-01,9.814397e-01,-9.289606e-01,1,5.801160e-03,2.307692e-01,1.764706e-01,1.035027e+00,-9.139834e-01,1,9.001800e-03,2.307692e-01,1.764706e-01,1.161104e+00,-7.799594e-01,1,8.401680e-03,1
